N,Linear,Sum,Product,Polynom,Polynom Horner,Bubble sort,Quick sort,Tim sort,Matrix product
1378,24,33,33,52,71,15945,298,352,
1379,25,33,32,50,74,16080,310,366,
1380,26,31,34,45,66,15249,285,335,
1381,23,31,31,47,66,15386,288,352,
1382,24,31,32,46,68,15353,287,336,
1383,23,31,31,46,67,15406,286,352,
1384,23,32,31,47,65,15208,281,333,
1385,23,31,30,46,67,15548,301,365,
1386,24,33,32,49,71,16248,304,354,
1387,24,33,33,51,72,16272,302,356,
1388,24,33,33,49,71,16223,297,366,
1389,24,34,32,49,72,16175,302,353,
1390,24,33,32,49,71,16276,303,351,
1391,25,33,33,49,71,16207,299,369,
1392,24,33,32,49,71,16203,303,352,
1393,24,33,33,49,71,16327,303,351,
1394,25,33,32,48,71,16204,300,361,
1395,24,33,32,47,70,16206,304,351,
1396,24,33,33,49,72,16229,302,352,
1397,24,33,33,48,71,16303,305,369,
1398,25,33,33,49,72,16308,300,353,
1399,25,33,33,49,79,16342,303,353,
1400,25,33,33,50,70,16325,313,352,
1401,24,34,33,49,71,16430,304,355,
1402,25,34,38,50,72,16472,303,353,
1403,25,34,33,49,72,15607,302,339,
1404,24,32,31,46,68,15645,285,339,
1405,23,31,31,47,68,15716,290,341,
1406,23,32,32,48,68,15735,288,340,
1407,23,31,31,46,69,15857,304,359,
1408,25,34,33,50,73,16639,311,358,
1409,25,34,33,49,72,15946,290,344,
1410,23,32,31,47,68,15927,293,347,
1411,23,33,31,47,69,16132,294,347,
1412,27,33,32,47,69,16605,303,360,
1413,25,35,34,50,72,17058,310,370,
1414,25,34,33,51,73,16903,304,363,
1415,24,34,34,50,73,16561,316,370,
1416,25,34,34,51,73,16893,279,333,
1417,23,36,32,47,68,15995,294,344,
1418,23,32,32,48,69,16730,309,366,
1419,25,34,33,50,73,16938,312,367,
1420,25,34,33,50,73,16991,308,363,
1421,30,36,34,50,73,16423,290,345,
1422,23,32,31,48,68,16196,295,348,
1423,24,32,31,47,69,16098,292,344,
1424,29,32,31,47,69,16232,296,345,
1425,24,32,32,48,70,16315,298,349,
1426,24,32,32,48,69,16384,298,361,
1427,24,33,32,48,69,16377,298,348,
1428,24,33,32,48,69,16436,299,348,
1429,24,33,32,49,70,16480,311,351,
1430,24,33,32,48,70,16454,298,349,
1431,24,33,32,48,76,16514,300,349,
1432,24,33,32,49,70,16515,297,350,
1433,24,32,32,48,69,16604,300,367,
1434,25,33,32,49,70,16632,300,351,
1435,24,34,32,50,71,16677,301,351,
1436,24,33,32,48,71,16618,302,353,
1437,24,33,32,48,70,16595,301,365,
1438,24,33,32,49,70,16650,300,351,
1439,24,33,32,49,70,16679,301,352,
1440,24,33,32,49,70,16731,302,352,
1441,24,34,34,49,71,16713,304,366,
1442,24,33,33,50,71,16805,301,352,
1443,24,33,34,58,70,16880,308,357,
1444,26,34,33,49,72,16923,304,352,
1445,24,33,31,49,72,17760,320,375,
1446,26,35,34,51,74,16922,298,350,
1447,24,33,32,50,73,16773,300,365,
1448,24,33,32,49,69,16721,297,353,
1449,25,33,32,50,74,16728,299,353,
1450,24,33,32,49,70,16765,302,352,
1451,24,33,33,47,70,16804,316,354,
1452,24,33,33,50,71,16829,299,352,
1453,29,33,34,49,71,16878,301,354,
1454,24,33,33,49,70,16887,298,351,
1455,24,33,33,48,70,16874,299,355,
1456,24,33,32,49,70,16913,313,356,
1457,24,33,32,49,70,16968,303,357,
1458,28,33,32,49,70,17003,306,356,
1459,25,34,32,49,79,17119,317,374,
1460,26,35,34,50,73,17379,313,362,
1461,25,34,33,49,72,17152,303,358,
1462,25,33,32,49,71,17113,306,358,
1463,24,33,33,50,72,17100,318,358,
1464,25,33,33,48,71,17919,331,380,
1465,27,37,35,53,78,18245,320,388,
1466,26,35,34,52,76,18169,321,384,
1467,26,35,34,52,75,18224,321,390,
1468,26,35,34,52,76,18231,319,383,
1469,26,36,35,51,75,18232,320,385,
1470,26,35,35,52,75,18243,321,383,
1471,26,35,34,53,76,18245,320,382,
1472,26,35,39,52,75,18287,325,386,
1473,32,35,35,53,76,18224,321,395,
1474,26,37,35,52,76,18287,324,389,
1475,26,35,35,52,76,17905,310,362,
1476,26,34,33,50,71,17462,324,363,
1477,25,34,34,50,72,17507,313,367,
1478,25,34,33,50,72,17476,310,377,
1479,25,34,34,49,72,17422,305,361,
1480,25,42,33,49,71,17476,307,362,
1481,24,34,34,58,72,18049,321,381,
1482,26,36,41,54,78,17753,310,365,
1483,26,36,33,50,72,18274,325,384,
1484,24,33,32,50,72,17767,314,377,
1485,25,34,34,51,73,17839,314,381,
1486,25,34,34,50,74,17913,314,380,
1487,26,34,33,51,73,17893,311,381,
1488,27,34,34,51,73,17937,316,384,
1489,26,35,34,51,74,18021,323,374,
1490,25,35,34,51,74,18034,313,372,
1491,26,34,34,51,75,18422,332,392,
1492,26,36,35,53,78,18962,335,389,
1493,27,36,34,53,77,18895,332,385,
1494,26,36,35,62,76,18820,335,401,
1495,26,36,35,52,76,18876,326,387,
1496,26,36,35,52,76,18852,330,392,
1497,26,36,35,52,77,18834,331,385,
1498,26,36,35,53,77,18915,331,400,
1499,26,36,35,53,77,18945,331,388,
1500,26,36,35,52,77,18892,334,384,
1501,26,37,35,53,76,18920,326,384,
1502,27,36,35,53,77,18899,329,400,
1503,27,36,36,53,77,18653,331,368,
1504,25,34,34,53,77,18275,316,375,
1505,25,35,34,50,74,18290,315,375,
1506,26,36,34,51,74,18277,316,371,
1507,25,35,35,52,74,18287,320,374,
1508,25,35,33,50,74,18363,319,374,
1509,26,34,35,51,74,18455,322,372,
1510,26,34,34,54,75,19138,340,396,
1511,27,37,35,53,78,19286,331,390,
1512,27,41,36,54,78,19303,332,388,
1513,27,37,36,53,80,19295,341,392,
1514,27,45,35,53,78,19338,337,393,
1515,27,37,36,54,77,18392,323,375,
1516,25,35,34,51,74,19009,325,375,
1517,26,34,34,52,80,18564,325,375,
1518,31,35,35,51,75,18572,335,374,
1519,26,35,34,51,75,18613,326,374,
1520,26,34,34,51,74,18556,324,372,
1521,25,34,34,52,75,18769,326,375,
1522,26,35,34,52,74,18829,344,399,
1523,26,40,37,54,79,19723,335,393,
1524,28,36,36,53,77,19679,337,391,
1525,26,37,36,54,80,19616,345,394,
1526,26,36,36,54,79,19544,333,390,
1527,26,37,36,53,78,19618,336,394,
1528,27,42,37,53,79,19628,335,389,
1529,27,37,36,54,77,19646,335,392,
1530,27,36,36,54,77,19620,338,404,
1531,27,37,36,54,79,19604,336,390,
1532,27,37,36,54,81,19591,335,392,
1533,26,37,40,56,78,19696,335,390,
1534,26,37,36,53,78,19664,336,392,
1535,27,37,36,54,77,19133,322,377,
1536,26,39,35,52,75,19362,337,395,
1537,27,37,36,55,78,19802,337,404,
1538,27,37,36,53,78,19776,358,400,
1539,26,37,36,54,78,19759,338,418,
1540,26,36,36,54,78,19183,323,386,
1541,26,35,37,52,76,18991,339,387,
1542,26,35,35,52,75,18999,328,386,
1543,26,36,34,52,78,19045,325,387,
1544,26,35,34,52,75,19103,327,375,
1545,26,38,34,54,78,19112,325,385,
1546,26,35,35,51,75,19076,325,386,
1547,25,35,35,51,75,19118,325,386,
1548,25,35,35,52,75,19123,325,399,
1549,26,35,34,52,75,19165,329,387,
1550,26,35,34,51,75,19184,323,387,
1551,26,35,36,52,75,19201,326,388,
1552,26,35,38,52,77,19252,328,387,
1553,26,35,35,52,75,19918,332,397,
1554,28,40,38,62,85,21660,358,425,
1555,28,38,39,57,83,21485,341,402,
1556,27,37,37,54,79,20224,328,397,
1557,26,36,35,54,87,19675,327,391,
1558,26,36,35,52,77,19822,349,414,
1559,28,38,37,56,81,21098,315,386,
1560,26,35,35,52,76,19626,334,396,
1561,26,36,36,54,77,19897,346,396,
1562,27,36,35,54,76,19894,333,397,
1563,26,36,36,52,78,19631,330,405,
1564,27,36,35,53,75,19606,333,390,
1565,26,36,35,52,76,20018,324,388,
1566,26,36,35,63,76,19704,334,391,
1567,27,36,35,53,77,19878,334,400,
1568,26,36,36,52,76,20944,348,415,
1569,28,38,38,57,79,20105,348,415,
1570,28,38,42,57,81,20964,352,416,
1571,28,38,38,56,82,21017,350,415,
1572,27,38,37,56,80,20951,350,417,
1573,27,43,38,56,81,21013,349,413,
1574,27,38,37,55,80,21058,350,414,
1575,28,38,37,58,81,20263,329,390,
1576,25,36,35,56,78,19821,348,413,
1577,28,38,37,55,81,21043,353,418,
1578,32,39,37,56,81,21023,348,410,
1579,27,38,37,56,81,21044,349,414,
1580,27,38,37,59,81,20311,337,394,
1581,26,38,42,53,76,20128,334,394,
1582,27,37,35,53,76,20072,333,392,
1583,26,36,38,53,76,20486,351,415,
1584,27,38,37,56,81,20400,336,406,
1585,26,36,36,53,77,20221,337,396,
1586,27,37,35,53,77,20250,337,413,
1587,27,36,36,52,78,20420,336,397,
1588,27,37,36,54,77,21144,350,417,
1589,28,39,38,56,81,21724,358,421,
1590,28,38,37,56,82,21363,351,416,
1591,28,40,45,57,82,21324,352,418,
1592,28,38,37,56,82,21558,353,419,
1593,34,38,38,56,82,20501,336,410,
1594,26,36,36,53,78,20454,333,397,
1595,27,37,37,54,77,20760,357,421,
1596,28,38,38,57,82,21621,354,428,
1597,29,38,38,54,82,20857,336,398,
1598,27,36,37,53,77,20604,340,397,
1599,27,36,37,54,79,20578,339,398,
1600,27,37,43,54,78,20796,340,399,
1601,27,37,36,54,78,21251,354,422,
1602,28,38,37,57,82,21728,357,434,
1603,28,38,38,56,82,21762,354,421,
1604,28,41,38,56,82,21731,354,418,
1605,28,39,38,62,91,21909,354,420,
1606,28,38,38,57,83,21821,355,420,
1607,28,38,38,57,83,20529,348,396,
1608,26,36,36,53,77,20641,332,398,
1609,27,36,36,53,77,20638,335,399,
1610,26,37,36,53,78,20644,338,401,
1611,26,41,35,53,78,20720,341,400,
1612,27,36,36,54,77,20725,351,401,
1613,27,36,36,53,77,20852,343,402,
1614,26,37,36,55,86,20804,340,403,
1615,27,36,36,54,78,21335,367,427,
1616,31,39,38,57,83,21998,360,436,
1617,29,39,39,58,83,22140,353,435,
1618,29,39,39,57,84,22196,336,417,
1619,29,44,38,58,84,21949,355,421,
1620,28,39,39,65,83,21987,360,423,
1621,28,39,38,57,83,22001,356,417,
1622,28,38,39,57,81,21986,356,418,
1623,28,39,38,56,82,22001,358,417,
1624,28,38,38,56,82,22035,357,419,
1625,28,39,38,56,82,22078,363,418,
1626,29,39,39,57,82,22036,363,423,
1627,28,39,39,57,82,22036,360,433,
1628,29,39,38,57,82,22015,357,418,
1629,29,45,38,57,83,22273,359,426,
1630,29,42,39,58,84,22347,363,424,
1631,28,41,41,58,82,21297,342,405,
1632,27,37,36,55,80,23498,365,428,
1633,28,39,39,60,87,22669,360,431,
1634,29,40,44,58,84,21853,343,406,
1635,27,37,37,55,79,21478,345,407,
1636,27,38,36,56,80,21316,343,405,
1637,27,37,36,55,79,21347,344,415,
1638,28,37,36,55,78,21416,342,404,
1639,27,38,37,55,81,22113,366,430,
1640,28,39,39,58,84,22878,361,429,
1641,29,40,39,58,91,22691,361,422,
1642,28,39,38,58,88,22515,363,423,
1643,29,39,39,58,88,22090,361,423,
1644,29,39,39,57,84,22521,363,424,
1645,28,39,40,60,88,22670,361,424,
1646,29,39,39,57,94,22482,364,425,
1647,29,39,38,57,87,22539,366,423,
1648,29,39,38,62,84,22505,361,423,
1649,28,39,38,58,88,23055,367,430,
1650,29,43,39,58,85,21976,353,410,
1651,28,38,37,60,82,21912,350,409,
1652,27,38,37,55,80,21898,351,410,
1653,27,38,37,55,79,22125,367,434,
1654,29,39,40,59,85,23171,366,430,
1655,29,39,39,59,84,23125,367,430,
1656,29,41,39,59,91,23083,366,434,
1657,29,40,43,60,85,23123,368,444,
1658,29,39,39,59,85,22274,346,408,
1659,34,38,37,55,80,21861,345,407,
1660,28,37,36,63,81,21909,348,409,
1661,29,37,36,56,80,21977,346,412,
1662,28,37,37,55,80,22039,350,412,
1663,27,37,37,56,80,22230,354,416,
1664,28,40,40,76,89,22240,348,413,
1665,29,39,40,59,85,23531,374,442,
1666,29,40,41,59,86,23600,372,444,
1667,30,40,40,60,98,23572,369,455,
1668,29,40,40,59,86,23478,373,439,
1669,29,40,40,60,86,22685,355,418,
1670,28,38,38,56,81,22404,355,417,
1671,28,39,38,56,81,22456,355,418,
1672,28,39,38,57,85,23225,369,434,
1673,30,40,39,59,83,23293,368,432,
1674,29,39,39,58,84,23340,366,431,
1675,29,39,39,58,85,23368,372,434,
1676,29,43,39,58,85,23331,372,446,
1677,29,40,40,59,83,23022,351,430,
1678,29,40,40,62,91,23762,370,435,
1679,29,40,40,59,85,23633,374,434,
1680,29,40,40,59,93,23674,369,407,
1681,27,38,37,56,81,22624,358,433,
1682,28,38,38,56,81,22664,353,429,
1683,28,39,38,57,81,22656,359,434,
1684,28,39,39,58,85,23846,360,421,
1685,28,38,38,57,82,23042,363,436,
1686,29,40,40,59,86,22889,364,421,
1687,29,38,38,56,82,23107,370,436,
1688,29,40,39,60,87,23997,376,439,
1689,35,40,40,60,87,24020,375,440,
1690,30,40,40,59,85,23462,378,449,
1691,29,41,39,59,87,24227,376,443,
1692,30,41,43,60,87,24220,377,445,
1693,29,40,39,59,87,24143,374,438,
1694,30,40,39,58,86,24088,375,437,
1695,30,46,41,61,86,23990,378,440,
1696,29,41,40,59,88,24054,378,445,
1697,29,41,40,60,86,24113,375,440,
1698,30,47,39,62,86,24095,377,439,
1699,29,40,40,62,85,23909,374,438,
1700,29,39,40,57,86,22873,354,419,
1701,28,38,38,57,82,22976,358,419,
1702,28,38,38,56,82,23075,355,421,
1703,28,38,39,60,83,23066,356,424,
1704,31,38,39,57,83,23132,358,437,
1705,28,39,38,57,82,23185,373,424,
1706,28,38,38,57,82,23233,361,423,
1707,28,38,38,57,82,23336,360,425,
1708,28,39,38,57,83,23341,361,422,
1709,28,39,38,57,83,23346,361,425,
1710,28,38,41,58,82,24121,391,448,
1711,30,41,40,61,88,24677,380,448,
1712,29,41,40,62,88,24753,389,447,
1713,31,41,41,61,88,24699,383,442,
1714,30,41,40,60,87,24580,381,454,
1715,30,41,41,62,93,24715,387,444,
1716,30,41,40,61,87,24603,381,444,
1717,36,41,41,60,86,24267,366,428,
1718,29,39,39,58,84,23711,365,430,
1719,29,40,39,58,83,23814,372,439,
1720,29,40,42,60,87,24180,375,424,
1721,27,39,38,57,83,23759,367,430,
1722,29,39,39,57,83,23748,367,429,
1723,28,40,39,57,83,23841,368,439,
1724,28,40,39,58,83,23932,366,431,
1725,29,39,39,57,84,23843,370,434,
1726,29,39,39,59,86,24509,388,468,
1727,30,41,41,62,89,24630,383,451,
1728,31,41,41,61,88,25129,381,463,
1729,30,41,40,61,89,25171,382,452,
1730,31,41,41,61,89,25170,394,453,
1731,30,41,41,61,89,25153,386,448,
1732,30,41,41,61,88,25159,386,450,
1733,30,42,41,61,86,25130,386,449,
1734,30,41,41,66,88,25239,385,449,
1735,30,42,41,61,87,24693,366,434,
1736,29,39,46,61,84,24129,374,434,
1737,29,39,39,58,84,24147,372,434,
1738,29,39,39,58,84,24221,371,435,
1739,29,45,40,58,87,24258,373,438,
1740,29,39,40,59,85,24320,374,437,
1741,29,39,39,59,85,24682,388,460,
1742,30,41,41,62,90,25506,386,451,
1743,30,42,41,61,94,24957,374,437,
1744,29,39,39,58,85,24427,374,436,
1745,29,41,39,58,84,24524,375,452,
1746,29,40,39,59,85,24583,377,438,
1747,30,40,39,58,85,24647,374,451,
1748,29,39,40,62,88,25995,392,454,
1749,31,42,41,62,89,25814,391,456,
1750,31,42,41,62,90,25745,390,469,
1751,31,42,41,62,90,25777,389,455,
1752,31,42,41,66,91,25832,392,459,
1753,30,42,42,62,89,24774,369,437,
1754,32,40,40,59,84,24593,375,438,
1755,29,40,40,59,85,24615,378,439,
1756,30,40,43,64,90,24923,372,440,
1757,29,41,40,67,85,25184,378,440,
1758,30,42,40,60,86,24866,373,440,
1759,29,40,40,59,85,24904,378,442,
1760,29,43,41,59,85,24798,374,439,
1761,30,40,40,59,85,24796,374,439,
1762,29,40,45,59,85,25843,391,460,
1763,31,43,42,62,91,26451,396,465,
1764,30,42,43,63,91,26441,398,469,
1765,31,42,42,62,91,24929,372,439,
1766,29,40,40,59,90,24915,377,441,
1767,29,40,39,59,85,24904,377,440,
1768,29,41,40,59,92,26360,395,459,
1769,31,42,41,63,92,27517,420,487,
1770,32,46,45,66,94,26619,385,454,
1771,31,41,40,60,88,25872,398,454,
1772,31,41,41,61,88,25737,385,454,
1773,31,42,44,67,89,25509,380,443,
1774,30,41,40,60,86,25476,392,446,
1775,31,41,40,60,88,25401,382,443,
1776,30,41,40,61,91,25438,382,445,
1777,29,41,41,59,86,25477,381,451,
1778,31,41,40,61,87,25656,386,453,
1779,29,41,40,61,89,25812,385,453,
1780,30,42,40,60,88,26334,414,472,
1781,31,43,41,60,90,26994,409,478,
1782,31,43,42,63,91,26954,403,480,
1783,31,43,44,64,91,26942,397,481,
1784,31,42,43,67,98,27071,398,469,
1785,36,43,42,63,92,26874,397,468,
1786,31,47,42,63,92,26998,400,471,
1787,31,43,48,64,92,26984,403,470,
1788,31,43,42,67,92,26928,396,467,
1789,32,43,42,63,95,25852,374,443,
1790,29,40,40,60,86,26259,401,473,
1791,31,43,43,63,91,27056,411,474,
1792,31,44,42,63,92,26533,380,465,
1793,30,41,40,61,87,25674,377,446,
1794,29,40,40,60,87,25561,377,450,
1795,29,40,40,58,87,25641,378,464,
1796,30,41,40,60,86,25722,384,452,
1797,30,41,40,61,87,25791,384,451,
1798,31,41,41,61,88,26921,396,476,
1799,32,43,42,64,92,27595,402,479,
1800,32,43,42,64,93,27524,405,480,
1801,32,43,43,65,92,27482,403,474,
1802,32,43,42,64,92,26976,384,455,
1803,30,41,41,60,88,26008,398,454,
1804,30,41,41,60,89,27348,409,475,
1805,31,43,42,62,91,27329,413,470,
1806,32,43,42,63,91,26555,387,462,
1807,30,41,40,60,88,27340,408,489,
1808,31,43,44,65,93,27528,403,492,
1809,31,44,43,65,93,26516,386,470,
1810,30,41,40,62,87,26262,389,455,
1811,30,41,41,60,95,26178,381,453,
1812,30,41,40,60,87,26205,383,455,
1813,30,41,40,60,87,26296,389,469,
1814,30,42,41,60,88,27068,409,492,
1815,31,43,43,63,93,27768,417,481,
1816,32,43,43,65,93,27071,397,458,
1817,30,42,40,60,88,26412,386,456,
1818,33,42,41,61,88,26400,389,454,
1819,30,41,41,62,92,26714,386,457,
1820,30,41,41,63,87,26525,388,456,
1821,30,41,41,61,87,26576,393,458,
1822,30,41,41,61,88,26627,391,457,
1823,31,42,41,62,89,27532,388,460,
1824,31,42,42,63,90,26825,394,458,
1825,30,42,41,62,88,26655,389,475,
1826,30,41,40,61,88,26682,386,461,
1827,31,47,41,62,88,26736,389,458,
1828,31,41,42,68,89,26742,389,460,
1829,31,42,41,61,89,26765,390,459,
1830,30,41,42,61,88,26781,392,461,
1831,30,42,41,62,89,28355,414,486,
1832,32,44,43,65,95,28482,411,487,
1833,35,43,43,66,97,28352,423,488,
1834,32,43,44,64,94,28332,411,483,
1835,32,43,42,65,94,28322,411,482,
1836,33,43,42,65,93,27196,411,482,
1837,32,44,43,65,94,28404,411,481,
1838,32,48,44,66,93,28316,419,483,
1839,32,44,44,64,94,28371,412,483,
1840,32,43,43,64,92,28367,410,480,
1841,31,43,42,65,93,28359,411,480,
1842,32,45,50,65,94,28321,412,492,
1843,33,44,43,64,94,28292,414,481,
1844,32,43,43,65,93,28383,413,469,
1845,32,44,44,65,93,28470,414,482,
1846,32,45,45,74,94,28461,413,500,
1847,32,47,43,65,93,28521,415,483,
1848,32,46,44,65,93,28481,412,483,
1849,33,43,43,65,94,28589,411,482,
1850,32,50,43,66,94,28443,421,485,
1851,32,44,44,66,93,28407,394,464,
1852,31,42,41,62,89,27471,414,491,
1853,32,47,44,66,95,28944,416,491,
1854,32,45,50,68,95,28975,426,488,
1855,33,44,43,66,96,28892,419,485,
1856,32,44,43,66,93,27344,394,464,
1857,31,42,42,62,89,27500,395,467,
1858,30,42,42,62,90,28010,415,495,
1859,32,46,45,71,105,29158,423,487,
1860,32,44,43,66,92,28949,415,486,
1861,30,43,42,65,94,28716,393,467,
1862,30,42,45,63,89,27550,391,466,
1863,32,45,41,62,90,27680,402,485,
1864,31,42,41,62,90,27825,405,471,
1865,31,42,42,63,90,27778,396,472,
1866,31,42,44,63,89,27833,403,472,
1867,31,42,42,63,91,27871,404,469,
1868,31,42,42,62,90,27925,396,470,
1869,31,42,42,62,91,27959,400,470,
1870,31,43,42,67,92,27946,399,472,
1871,31,45,42,62,91,28042,401,478,
1872,31,42,42,63,89,29470,399,471,
1873,31,43,42,63,90,29241,423,499,
1874,37,46,45,67,96,29615,420,495,
1875,33,45,44,67,96,29667,423,496,
1876,35,45,44,67,96,29143,419,494,
1877,32,45,44,66,94,29603,428,497,
1878,33,52,46,67,95,28165,398,484,
1879,31,42,42,63,90,28204,396,471,
1880,39,43,42,63,90,28254,412,473,
1881,32,43,43,63,91,28421,405,476,
1882,31,42,42,63,91,29725,424,501,
1883,34,50,45,67,97,29827,425,496,
1884,33,45,45,69,102,29947,423,510,
1885,33,46,45,68,97,29864,423,494,
1886,33,45,45,66,96,29883,432,500,
1887,33,45,45,67,97,29845,422,495,
1888,33,45,44,67,97,29796,427,493,
1889,33,44,45,66,96,29836,427,494,
1890,33,45,45,71,96,29740,422,492,
1891,32,45,44,66,95,29815,401,475,
1892,31,43,46,64,91,29609,403,476,
1893,31,42,42,64,91,28705,403,477,
1894,32,43,42,64,91,28733,411,477,
1895,32,47,45,68,95,29515,408,477,
1896,32,45,43,63,92,29472,407,477,
1897,31,44,46,64,92,28983,422,479,
1898,32,43,43,65,92,29017,411,480,
1899,31,43,44,64,92,29027,412,481,
1900,34,44,42,62,92,30294,425,496,
1901,33,45,45,67,97,30467,430,498,
1902,34,45,44,68,96,30467,426,500,
1903,39,46,45,68,97,30656,432,503,
1904,33,46,45,68,98,30398,429,501,
1905,33,45,45,67,97,30489,428,513,
1906,33,45,45,67,96,30475,429,499,
1907,33,45,45,68,97,30548,430,502,
1908,33,46,45,68,98,30544,427,517,
1909,33,46,45,68,98,29208,406,478,
1910,31,43,44,64,92,29798,430,513,
1911,34,46,45,68,98,30781,430,506,
1912,33,45,46,73,99,30747,431,506,
1913,33,45,45,68,96,30833,432,506,
1914,34,46,45,68,99,30907,432,514,
1915,33,46,45,68,97,30684,429,502,
1916,33,46,45,70,97,30751,429,502,
1917,34,45,45,68,97,30785,433,502,
1918,33,46,46,68,97,30789,431,519,
1919,33,46,46,68,98,30886,434,506,
1920,34,46,45,77,96,30822,430,504,
1921,34,45,45,68,98,29873,407,493,
1922,32,43,43,64,92,29308,410,484,
1923,32,43,42,64,92,29396,411,486,
1924,37,43,45,69,98,29572,412,487,
1925,31,43,45,64,93,30800,443,509,
1926,33,45,45,68,97,30493,416,487,
1927,32,45,48,66,93,30415,420,504,
1928,32,44,43,65,94,29749,415,507,
1929,32,44,44,65,94,29846,418,490,
1930,32,44,44,65,94,29908,443,517,
1931,33,46,46,68,99,31524,432,526,
1932,34,47,45,69,99,31425,438,507,
1933,34,51,45,68,97,31312,434,508,
1934,34,46,45,74,97,31262,436,511,
1935,33,46,45,69,97,31369,437,508,
1936,33,46,45,69,98,31411,437,509,
1937,33,45,45,65,98,31584,440,512,
1938,34,46,45,69,99,31353,415,484,
1939,32,44,42,65,93,29755,415,489,
1940,32,44,44,65,93,29904,426,485,
1941,32,44,42,65,94,29927,420,488,
1942,32,44,44,65,97,31457,428,505,
1943,34,44,44,68,97,32884,437,531,
1944,36,48,50,73,100,32305,450,527,
1945,35,52,47,71,100,32260,441,524,
1946,38,48,47,70,100,30908,420,495,
1947,33,44,44,67,98,30827,419,493,
1948,32,44,45,66,96,30687,430,495,
1949,33,45,44,66,95,30880,460,532,
1950,35,47,46,70,100,30664,422,493,
1951,32,44,43,64,95,30569,424,495,
1952,32,44,45,66,96,31703,443,525,
1953,34,47,46,70,100,32367,446,520,
1954,35,47,46,70,100,32295,440,523,
1955,34,47,46,70,102,32419,446,521,
1956,34,47,46,70,100,32196,440,520,
1957,34,47,46,70,100,32226,440,513,
1958,34,47,46,70,99,32334,445,516,
1959,34,47,46,71,103,31944,418,491,
1960,32,45,44,65,95,30732,420,496,
1961,32,43,43,65,94,30679,429,495,
1962,32,44,44,66,94,30653,418,496,
1963,33,44,48,66,95,30751,417,496,
1964,32,44,46,66,95,30770,422,496,
1965,33,44,44,66,95,30824,420,506,
1966,32,44,44,66,95,30855,423,495,
1967,32,44,43,70,95,30951,427,498,
1968,33,45,45,67,96,32156,447,525,
1969,34,47,46,70,101,32776,445,521,
1970,34,48,47,76,103,31943,424,497,
1971,33,45,44,67,104,31077,424,499,
1972,33,44,45,67,95,31200,425,499,
1973,33,45,46,67,96,31150,435,501,
1974,32,44,43,67,96,31255,427,511,
1975,33,46,45,68,96,31262,424,498,
1976,33,45,47,69,95,31281,428,503,
1977,33,45,44,66,96,31484,426,504,
1978,33,45,45,67,97,31851,452,533,
1979,35,48,47,72,102,33261,448,529,
1980,35,48,48,81,102,31922,431,501,
1981,33,45,50,74,97,32926,448,544,
1982,35,47,47,71,102,33291,454,537,
1983,35,48,47,71,102,33206,450,526,
1984,35,47,46,71,101,32851,429,505,
1985,33,46,44,67,103,31360,425,500,
1986,33,44,44,67,96,31430,426,503,
1987,33,45,44,67,96,31498,431,505,
1988,33,46,45,67,97,31506,439,508,
1989,33,45,45,72,102,31690,430,519,
1990,33,46,46,68,97,33204,449,533,
1991,35,48,48,71,102,33511,451,533,
1992,35,48,47,71,107,33322,452,531,
1993,42,47,47,71,100,33260,463,528,
1994,35,48,46,70,101,33306,450,525,
1995,35,48,47,71,101,33269,449,524,
1996,34,47,47,74,102,31848,426,505,
1997,32,45,45,74,98,34693,432,513,
1998,34,46,45,68,98,33565,448,535,
1999,35,48,48,71,102,33916,453,545,
2000,35,48,48,71,102,32185,430,520,
