N,Linear,Sum,Product,Polynom,Polynom Horner,Bubble sort,Quick sort,Tim sort,Matrix product
1378,24,24,23,38,59,15112,274,336,
1379,25,24,23,38,58,15045,277,336,
1380,24,23,23,38,59,14983,278,337,
1381,24,24,23,38,59,15023,277,336,
1382,25,24,23,38,59,15397,288,355,
1383,26,25,24,39,62,15857,289,352,
1384,26,25,24,40,61,15795,287,351,
1385,26,24,24,39,62,15748,288,351,
1386,26,25,25,40,62,15837,286,352,
1387,26,25,24,39,62,15799,290,353,
1388,25,23,23,37,60,15722,266,329,
1389,24,23,23,37,58,14800,272,329,
1390,24,23,23,37,58,14805,272,331,
1391,24,23,22,37,58,15681,291,352,
1392,26,25,24,39,62,15818,290,351,
1393,26,24,24,40,62,15496,278,340,
1394,25,23,23,37,58,14912,274,330,
1395,24,23,23,38,59,14970,273,331,
1396,24,23,23,38,59,14973,276,333,
1397,24,23,23,37,58,15064,274,332,
1398,25,23,23,37,58,15059,275,332,
1399,25,24,23,37,58,15074,276,334,
1400,25,23,23,37,59,15097,276,333,
1401,25,23,23,38,59,15426,276,334,
1402,25,24,23,38,59,15260,278,336,
1403,25,24,24,38,59,15323,277,339,
1404,25,24,24,38,58,15279,277,340,
1405,25,23,23,38,59,15415,277,339,
1406,25,24,24,38,60,15356,275,340,
1407,25,24,23,38,58,15377,278,341,
1408,25,24,24,38,59,15410,278,340,
1409,25,24,24,38,59,15436,279,345,
1410,25,24,23,39,59,15487,276,343,
1411,25,24,23,38,59,15598,281,348,
1412,25,23,24,38,60,15643,281,345,
1413,25,24,24,39,59,15639,282,347,
1414,25,24,24,39,61,15681,281,347,
1415,25,24,23,39,60,15660,282,347,
1416,25,24,24,38,60,15648,282,348,
1417,25,24,24,38,59,15709,281,349,
1418,25,24,24,39,59,15692,283,348,
1419,25,24,24,38,60,15771,284,349,
1420,25,24,24,39,59,15754,283,348,
1421,25,24,24,38,60,15975,285,347,
1422,26,24,24,39,59,15866,287,351,
1423,25,24,24,39,61,15917,283,349,
1424,26,24,24,39,59,15951,287,350,
1425,26,24,24,38,60,15982,285,350,
1426,26,24,24,39,61,15975,287,349,
1427,25,24,24,39,61,15900,285,347,
1428,27,24,24,40,60,16040,283,351,
1429,25,24,24,39,61,16226,301,367,
1430,27,26,25,41,65,16936,299,366,
1431,27,26,26,40,64,16866,301,366,
1432,27,26,25,41,64,16901,300,369,
1433,27,26,25,41,64,16864,283,333,
1434,25,24,23,38,60,16029,285,352,
1435,25,24,24,39,61,16086,289,353,
1436,25,24,24,39,61,16153,289,352,
1437,26,25,25,40,61,16700,301,367,
1438,27,27,25,42,64,17093,304,370,
1439,27,26,26,41,64,16997,299,367,
1440,27,25,26,41,64,16959,303,366,
1441,27,26,25,41,64,16968,302,367,
1442,27,25,25,41,64,16215,279,344,
1443,25,24,23,39,60,17012,304,370,
1444,27,26,25,41,65,16813,287,352,
1445,25,24,24,39,61,16288,289,351,
1446,26,24,24,39,61,16325,291,354,
1447,26,25,24,39,61,16247,284,345,
1448,26,24,24,39,61,16154,285,346,
1449,26,24,24,39,61,16122,284,346,
1450,25,24,24,39,61,16165,285,347,
1451,25,24,24,39,61,16226,285,348,
1452,26,24,24,40,61,16243,286,347,
1453,25,24,24,39,60,16329,285,350,
1454,25,25,24,39,61,16380,286,349,
1455,26,24,24,39,61,16434,293,357,
1456,26,25,25,40,63,16635,291,357,
1457,26,25,25,40,63,16872,307,374,
1458,28,26,26,41,65,17434,307,373,
1459,28,26,26,41,66,17490,306,373,
1460,27,26,26,41,66,17433,302,372,
1461,27,26,25,41,65,17460,307,372,
1462,27,26,25,42,66,17247,287,350,
1463,26,24,24,40,61,16447,289,350,
1464,26,25,24,40,62,16501,288,351,
1465,26,25,24,40,62,16526,293,350,
1466,26,25,24,39,61,16588,289,351,
1467,27,25,24,40,61,16620,289,352,
1468,26,25,24,40,62,16618,291,353,
1469,26,25,24,40,61,17677,306,376,
1470,28,27,26,42,67,17682,306,375,
1471,27,26,25,42,65,17690,309,375,
1472,27,26,26,42,67,16994,291,354,
1473,26,24,24,39,62,16762,290,355,
1474,26,25,24,40,62,16746,290,355,
1475,26,24,24,40,62,16781,293,355,
1476,26,25,24,39,63,16867,292,357,
1477,26,25,25,40,63,16867,292,358,
1478,27,25,24,40,62,16878,291,357,
1479,26,25,24,40,62,16928,292,358,
1480,26,25,24,40,63,16960,292,357,
1481,26,25,24,40,62,16969,293,357,
1482,26,25,24,40,63,17019,293,356,
1483,26,25,24,41,62,17047,293,359,
1484,26,26,25,40,64,17076,294,358,
1485,26,26,25,40,62,17131,293,362,
1486,26,25,26,40,62,17185,297,360,
1487,26,26,25,40,62,17284,297,361,
1488,27,25,25,40,63,17207,296,361,
1489,26,26,26,40,63,17259,295,362,
1490,26,25,25,40,62,17264,297,361,
1491,26,26,25,40,62,17334,297,364,
1492,26,25,25,40,63,17318,296,363,
1493,27,25,25,40,63,17340,298,362,
1494,26,25,25,40,63,17377,298,363,
1495,26,26,25,41,63,18051,315,381,
1496,29,26,26,43,67,18502,316,384,
1497,29,27,26,42,67,18519,322,384,
1498,29,27,26,43,67,18465,317,384,
1499,28,27,26,43,67,18538,317,385,
1500,29,28,27,45,68,18576,315,383,
1501,28,27,27,43,68,18554,315,383,
1502,29,27,26,43,67,18507,316,382,
1503,28,27,26,43,67,18496,316,382,
1504,28,28,26,43,68,18472,316,382,
1505,28,27,26,43,67,18472,316,381,
1506,28,26,26,43,67,18239,297,362,
1507,26,25,25,41,63,17609,297,367,
1508,26,25,25,40,63,17645,302,369,
1509,26,26,25,41,64,17753,301,368,
1510,26,26,25,41,64,17747,298,368,
1511,27,26,25,41,64,17768,302,368,
1512,27,25,25,42,64,17801,302,369,
1513,27,25,25,41,64,17820,302,369,
1514,27,26,25,41,64,17879,302,370,
1515,27,25,25,42,64,17886,303,369,
1516,27,25,25,41,65,17966,304,369,
1517,27,26,25,41,64,18034,307,371,
1518,27,26,25,41,66,18690,321,389,
1519,30,28,29,44,68,19107,320,394,
1520,29,27,27,43,68,19027,323,397,
1521,29,28,27,43,69,19027,322,391,
1522,29,28,27,43,68,18487,302,370,
1523,27,26,26,41,64,18051,305,372,
1524,27,26,25,42,65,18248,310,375,
1525,27,26,25,42,66,18459,321,392,
1526,28,28,27,44,69,19106,323,395,
1527,28,27,27,44,68,19140,324,395,
1528,29,27,27,43,69,19302,340,412,
1529,30,29,29,46,71,19403,320,387,
1530,28,27,27,44,70,19429,336,392,
1531,29,28,27,45,72,19522,333,402,
1532,29,28,28,46,71,19665,332,405,
1533,29,28,28,45,71,19668,333,405,
1534,30,28,27,45,70,19590,331,403,
1535,28,28,28,45,70,19518,331,400,
1536,29,28,27,44,69,19023,309,381,
1537,27,27,26,42,67,18489,309,386,
1538,27,26,26,42,65,18550,310,387,
1539,28,26,26,42,67,18537,311,387,
1540,27,27,26,42,67,18629,311,388,
1541,28,26,26,43,67,18614,309,386,
1542,27,26,26,42,66,18633,308,388,
1543,28,27,26,42,66,18613,313,388,
1544,28,27,27,43,67,18728,311,391,
1545,28,27,26,43,66,18614,308,383,
1546,28,26,26,43,67,18634,310,386,
1547,28,26,26,43,67,18659,308,391,
1548,28,27,26,44,67,18727,311,387,
1549,29,26,26,43,67,18726,307,389,
1550,28,26,26,43,67,19086,327,407,
1551,29,28,27,44,70,19745,330,404,
1552,29,28,27,45,69,19719,328,408,
1553,29,27,27,44,70,19766,330,404,
1554,29,28,27,44,69,19787,333,406,
1555,30,28,27,45,70,19798,330,405,
1556,29,28,27,44,70,19791,333,410,
1557,29,28,27,44,70,19564,313,384,
1558,28,26,25,42,66,18854,313,390,
1559,28,26,26,42,65,18884,310,389,
1560,28,26,26,43,66,18923,313,390,
1561,27,26,26,43,67,19899,333,410,
1562,29,28,27,45,70,19098,318,392,
1563,27,27,27,42,67,19916,333,407,
1564,30,27,28,44,70,20062,326,404,
1565,28,27,27,45,71,19580,314,388,
1566,28,26,26,45,65,20056,331,407,
1567,29,28,27,45,70,20125,335,407,
1568,29,28,27,45,71,19452,317,389,
1569,28,27,26,43,67,19178,317,391,
1570,28,27,26,43,66,19224,318,393,
1571,28,27,26,43,67,19215,318,388,
1572,28,26,26,43,66,19151,312,392,
1573,28,27,26,42,66,19275,336,413,
1574,29,28,28,45,71,20392,336,412,
1575,30,28,28,46,71,20338,332,409,
1576,30,28,28,45,71,20278,334,408,
1577,30,28,28,42,66,19155,316,392,
1578,28,27,26,42,67,19278,319,391,
1579,27,27,27,43,66,19354,320,392,
1580,28,27,27,43,67,19376,321,393,
1581,28,27,26,42,67,19441,321,393,
1582,28,27,26,43,67,19435,322,395,
1583,28,27,27,43,67,20304,317,391,
1584,28,27,26,43,68,19480,321,394,
1585,28,27,27,43,67,19474,319,394,
1586,28,27,27,46,68,19554,323,395,
1587,28,27,27,43,67,19631,322,393,
1588,28,27,27,43,67,20196,333,411,
1589,29,28,27,45,71,20790,339,410,
1590,30,28,28,45,72,20851,337,416,
1591,30,28,28,46,72,20757,336,412,
1592,29,28,28,46,71,19912,319,391,
1593,28,27,26,43,68,19698,319,395,
1594,28,27,26,43,67,19895,320,396,
1595,29,27,27,43,68,19825,320,397,
1596,28,27,27,43,68,19829,319,397,
1597,28,27,26,43,68,19960,341,417,
1598,30,29,28,46,72,20898,318,395,
1599,28,27,26,44,67,19917,325,396,
1600,28,27,27,43,68,19937,322,398,
1601,28,27,27,45,68,19986,329,400,
1602,29,27,27,45,69,20063,326,403,
1603,29,27,27,44,69,20099,324,399,
1604,28,27,27,43,68,20062,324,400,
1605,28,27,27,45,68,20075,324,400,
1606,28,27,27,44,68,20077,324,400,
1607,28,27,27,43,69,20101,322,402,
1608,29,27,27,44,69,20149,320,410,
1609,30,29,29,46,72,21389,341,423,
1610,31,29,28,46,72,21053,323,402,
1611,28,27,27,44,69,20256,327,403,
1612,29,28,27,44,69,20320,328,402,
1613,28,27,27,44,69,20329,328,404,
1614,29,27,27,44,69,20339,326,404,
1615,28,28,27,44,69,20407,327,404,
1616,29,28,28,45,69,20423,329,405,
1617,29,28,27,44,70,20488,326,402,
1618,29,28,27,44,69,20479,331,404,
1619,29,27,27,45,69,20469,331,404,
1620,29,27,27,45,70,20492,327,407,
1621,29,28,27,45,70,20547,330,404,
1622,29,28,27,45,70,20552,326,400,
1623,29,27,27,44,68,20444,327,401,
1624,29,28,27,44,68,20614,349,427,
1625,31,29,29,46,72,21739,347,423,
1626,31,29,28,46,73,21742,346,446,
1627,31,30,28,47,73,21823,346,422,
1628,31,28,28,47,73,21703,344,421,
1629,30,28,28,46,73,21171,338,422,
1630,30,29,28,46,72,21376,329,404,
1631,29,28,27,45,69,21611,352,431,
1632,31,29,30,48,74,20916,333,401,
1633,29,27,27,44,69,20641,328,401,
1634,29,28,27,44,69,20650,329,402,
1635,29,28,27,45,69,20730,329,404,
1636,29,28,27,45,69,20848,330,403,
1637,29,28,27,44,70,20951,333,409,
1638,29,28,28,45,70,21078,335,411,
1639,29,27,28,45,71,21136,338,409,
1640,29,28,27,45,70,21099,332,409,
1641,29,28,27,46,70,21172,335,412,
1642,30,29,27,46,71,21133,328,404,
1643,29,28,27,45,71,21036,331,409,
1644,29,27,27,45,70,21121,336,417,
1645,29,28,28,46,78,21348,341,413,
1646,30,28,27,46,71,21423,336,410,
1647,30,28,28,46,71,21375,338,414,
1648,30,28,28,46,71,21304,333,413,
1649,29,27,27,46,71,21339,330,408,
1650,29,28,28,45,69,21143,332,404,
1651,29,29,28,46,70,21166,332,405,
1652,29,28,27,45,70,21304,333,407,
1653,29,28,27,45,70,21245,334,407,
1654,30,28,27,45,70,21268,333,408,
1655,29,28,27,45,70,21300,334,413,
1656,30,28,28,45,70,21420,332,408,
1657,29,28,28,45,69,21403,335,410,
1658,29,28,27,47,69,21421,332,409,
1659,29,28,27,45,70,21584,341,417,
1660,30,29,28,46,72,21873,343,425,
1661,30,28,28,46,72,22612,356,440,
1662,31,30,29,48,74,22897,359,435,
1663,31,30,30,48,75,22271,342,417,
1664,29,29,28,46,72,21799,337,416,
1665,30,29,28,46,74,21952,340,420,
1666,30,29,28,46,72,21876,340,420,
1667,30,28,28,46,72,21874,344,419,
1668,30,28,28,46,73,21927,342,420,
1669,30,29,28,46,72,21955,344,420,
1670,30,29,28,47,71,21941,341,420,
1671,30,28,28,46,72,22018,344,420,
1672,29,28,28,46,72,22798,357,435,
1673,31,29,29,48,75,21887,334,409,
1674,30,28,27,45,70,21745,338,413,
1675,30,28,28,46,71,21883,335,415,
1676,30,28,27,45,73,21816,337,414,
1677,30,28,28,45,71,21829,338,415,
1678,30,29,28,46,71,21935,338,417,
1679,29,29,27,46,72,21919,336,414,
1680,30,28,28,46,71,21963,345,422,
1681,30,28,28,47,72,22367,347,423,
1682,30,29,28,47,73,22434,347,425,
1683,31,29,29,47,73,22379,347,422,
1684,30,29,28,46,72,22353,344,423,
1685,30,28,28,47,72,22703,346,424,
1686,30,29,28,46,71,22372,348,421,
1687,30,29,28,47,73,22524,346,424,
1688,30,29,28,47,74,22749,360,439,
1689,32,30,29,48,75,23427,356,441,
1690,32,30,29,48,76,23537,362,438,
1691,32,30,29,48,77,23609,365,439,
1692,32,30,29,49,75,23606,360,437,
1693,32,30,29,49,77,23611,361,440,
1694,32,30,29,49,75,23599,362,442,
1695,31,30,30,49,76,23371,339,415,
1696,30,28,27,46,71,22177,341,415,
1697,30,28,28,46,72,22278,340,414,
1698,30,28,28,46,72,22288,343,416,
1699,30,29,28,46,72,22428,341,417,
1700,30,29,28,47,72,23907,367,448,
1701,32,30,29,49,77,22831,340,420,
1702,30,28,27,47,72,22534,344,419,
1703,30,29,28,46,72,22514,342,421,
1704,30,29,28,46,72,22541,347,417,
1705,30,29,29,47,72,22628,345,420,
1706,31,29,28,47,72,22658,344,421,
1707,30,29,28,47,72,22640,345,425,
1708,30,29,28,47,72,22696,355,444,
1709,32,31,30,49,76,24096,367,445,
1710,32,31,31,50,76,24135,366,448,
1711,32,31,30,50,76,24149,371,448,
1712,32,31,30,49,77,24125,359,443,
1713,31,30,30,49,78,23659,344,419,
1714,30,28,28,46,73,22630,345,423,
1715,30,29,28,46,73,22840,348,422,
1716,30,29,28,47,72,22830,347,424,
1717,30,29,28,47,72,22924,347,420,
1718,30,29,29,47,72,22903,348,424,
1719,31,29,29,47,73,23576,366,451,
1720,31,31,30,50,78,24358,368,446,
1721,32,30,30,50,77,24376,370,446,
1722,34,31,30,49,78,24402,369,449,
1723,32,32,30,50,77,24330,367,446,
1724,32,31,30,49,77,24302,367,448,
1725,32,31,30,50,79,24096,349,428,
1726,31,28,28,46,73,23168,347,431,
1727,31,29,29,47,73,23335,350,430,
1728,31,30,28,47,74,23316,354,431,
1729,30,29,29,47,74,23397,353,433,
1730,31,29,29,47,74,23354,353,435,
1731,30,30,29,48,74,23513,351,434,
1732,30,29,29,49,75,23603,355,435,
1733,31,29,29,48,75,23583,356,437,
1734,31,29,29,49,74,23569,354,434,
1735,31,30,29,48,73,23604,356,435,
1736,31,29,29,48,75,23712,358,436,
1737,31,30,29,47,75,23668,354,437,
1738,31,29,29,48,75,23744,359,435,
1739,31,30,29,49,75,23814,357,437,
1740,31,30,29,48,74,23791,357,437,
1741,31,30,30,49,75,24371,374,454,
1742,33,30,30,50,78,23985,352,433,
1743,31,30,29,48,74,24697,376,463,
1744,33,31,31,52,78,25087,376,455,
1745,32,31,30,50,78,25020,375,458,
1746,33,32,31,50,79,25059,376,454,
1747,33,31,30,51,78,25127,375,454,
1748,33,31,31,50,78,25143,375,414,
1749,30,29,29,47,74,23761,357,435,
1750,32,30,29,47,75,23920,356,436,
1751,31,29,29,48,76,23921,354,436,
1752,31,29,29,48,74,23941,354,438,
1753,31,30,29,48,75,24967,375,457,
1754,33,31,31,51,79,24949,373,456,
1755,32,31,30,50,79,24740,361,439,
1756,31,30,30,48,75,24133,360,439,
1757,31,29,30,48,75,24159,357,439,
1758,31,30,29,49,75,24147,357,440,
1759,31,30,29,48,75,24762,375,457,
1760,33,31,30,51,79,25351,374,458,
1761,32,31,31,50,79,25337,374,458,
1762,33,31,30,51,79,25547,382,458,
1763,32,31,31,52,80,26610,393,481,
1764,34,34,33,53,81,25524,366,441,
1765,31,30,29,50,78,24543,362,442,
1766,31,30,30,49,77,24623,364,443,
1767,32,30,30,49,78,24518,362,442,
1768,31,30,30,49,75,24486,366,443,
1769,31,30,30,48,76,24521,361,442,
1770,32,30,30,49,76,24549,365,443,
1771,31,30,29,49,76,24536,361,443,
1772,31,30,30,49,77,24542,361,442,
1773,31,30,30,49,76,24851,381,462,
1774,33,32,31,52,79,25923,385,461,
1775,33,32,31,52,80,25259,362,442,
1776,32,30,30,49,76,24658,363,444,
1777,32,30,30,49,76,24613,363,444,
1778,31,30,30,49,78,24875,385,468,
1779,34,32,32,53,80,26195,385,468,
1780,34,32,31,51,80,26327,399,455,
1781,33,31,32,54,83,25295,372,466,
1782,34,32,31,52,80,26445,401,490,
1783,35,33,33,55,87,26760,385,470,
1784,33,31,31,52,80,26170,381,464,
1785,33,31,31,52,80,25938,384,467,
1786,33,32,31,53,80,26301,388,469,
1787,34,31,31,51,80,25700,381,465,
1788,33,31,31,52,80,26029,377,465,
1789,33,31,31,52,80,26001,379,465,
1790,33,31,31,52,81,26101,386,467,
1791,33,31,31,51,80,25164,365,444,
1792,31,30,29,50,76,24990,362,443,
1793,32,31,30,49,77,25511,386,471,
1794,33,31,31,52,81,26345,385,472,
1795,33,31,31,51,82,26291,383,471,
1796,33,31,32,52,81,25397,365,444,
1797,32,30,30,49,76,25056,366,450,
1798,31,31,30,50,76,25109,366,449,
1799,32,30,30,49,77,25135,364,450,
1800,32,30,30,49,77,25224,368,453,
1801,32,30,30,50,76,25289,369,452,
1802,32,31,30,49,75,25292,366,451,
1803,32,30,31,50,77,25667,390,477,
1804,34,33,32,52,82,26848,391,480,
1805,34,31,31,52,81,26897,390,477,
1806,34,31,31,52,81,26743,383,474,
1807,33,32,31,52,81,26600,387,476,
1808,34,32,33,52,82,25818,368,447,
1809,32,30,30,49,76,25350,370,450,
1810,32,31,30,50,78,25372,367,451,
1811,32,31,30,49,76,26325,392,476,
1812,34,31,31,52,81,26880,394,475,
1813,34,31,32,52,81,26812,392,475,
1814,33,32,32,52,81,26749,391,477,
1815,34,32,31,52,81,26927,388,475,
1816,34,32,32,53,81,27009,392,475,
1817,33,32,32,52,81,26631,382,474,
1818,33,32,32,52,81,26759,388,477,
1819,33,32,32,52,81,26789,389,477,
1820,33,32,32,52,81,26890,387,476,
1821,34,32,32,53,81,26005,370,455,
1822,33,31,30,50,78,25887,370,458,
1823,33,31,31,51,77,25979,380,461,
1824,32,31,31,52,78,26126,374,470,
1825,33,32,32,52,82,27115,388,479,
1826,34,32,32,53,82,27231,390,476,
1827,33,32,32,52,81,27109,389,477,
1828,34,32,31,52,81,27126,385,477,
1829,33,32,32,53,82,27139,393,479,
1830,34,32,32,53,81,27303,392,480,
1831,34,32,32,53,81,27202,390,479,
1832,34,32,32,53,82,27255,394,481,
1833,35,32,32,53,82,27492,392,477,
1834,34,32,32,53,81,27319,390,479,
1835,34,32,32,53,82,27330,388,481,
1836,34,32,32,53,82,27232,386,481,
1837,33,32,32,52,82,27273,391,481,
1838,34,32,33,53,82,27312,386,480,
1839,34,32,32,52,82,27385,386,479,
1840,34,32,31,52,81,28159,407,499,
1841,35,36,34,56,85,27973,393,484,
1842,34,33,32,53,82,27056,379,464,
1843,32,31,31,50,80,26591,382,466,
1844,32,31,31,52,79,26577,377,466,
1845,33,31,31,51,80,27150,396,483,
1846,34,33,32,53,82,27725,392,482,
1847,34,32,32,53,82,27834,398,483,
1848,34,32,32,53,82,27782,396,482,
1849,34,32,32,53,80,27833,394,484,
1850,34,33,32,53,83,27790,398,484,
1851,34,32,32,53,83,26703,382,465,
1852,33,32,30,53,80,26992,384,468,
1853,33,32,32,52,79,26823,388,470,
1854,33,31,31,52,80,27045,386,470,
1855,33,31,31,52,79,27036,387,470,
1856,32,32,31,51,78,28109,399,492,
1857,34,33,32,54,84,28598,406,492,
1858,35,34,34,54,83,28499,403,491,
1859,34,33,32,54,84,28366,403,492,
1860,35,33,32,55,85,29341,402,494,
1861,35,34,32,55,84,28061,377,460,
1862,33,31,31,68,79,26717,379,463,
1863,33,31,32,51,78,26771,378,465,
1864,33,31,30,50,80,26821,382,465,
1865,33,32,31,51,78,27126,401,497,
1866,35,33,32,54,85,28763,403,491,
1867,35,33,33,54,85,28620,404,490,
1868,35,33,33,55,86,27258,386,471,
1869,33,32,31,51,81,27348,387,473,
1870,33,31,31,52,80,27422,387,473,
1871,34,32,32,52,79,27494,389,474,
1872,33,32,31,52,80,27485,388,475,
1873,33,31,31,51,81,27553,388,475,
1874,33,33,31,52,81,27613,387,474,
1875,33,32,31,52,80,27709,391,473,
1876,33,32,31,52,80,27409,384,472,
1877,33,32,31,51,79,27406,385,471,
1878,33,32,31,53,81,27449,386,474,
1879,33,32,32,51,80,27509,388,474,
1880,34,32,31,53,80,27615,389,472,
1881,33,32,31,53,80,27535,386,471,
1882,33,32,31,52,82,27549,382,469,
1883,33,32,32,50,79,27551,384,471,
1884,33,32,31,52,79,27865,392,476,
1885,33,32,32,52,81,27872,389,476,
1886,33,32,32,53,83,28594,386,472,
1887,34,32,32,52,81,27666,385,474,
1888,33,32,31,53,80,27725,388,472,
1889,33,32,32,52,81,27705,385,474,
1890,33,32,32,53,79,27803,388,474,
1891,34,32,33,52,81,27793,386,472,
1892,33,32,31,52,79,29109,404,493,
1893,35,34,33,55,84,28240,386,475,
1894,33,32,32,52,81,27887,388,475,
1895,34,32,31,52,81,27982,391,476,
1896,34,32,32,53,80,28002,389,477,
1897,34,32,32,52,81,28002,387,472,
1898,33,32,31,51,80,29577,411,498,
1899,36,33,33,56,85,29553,410,497,
1900,36,33,33,56,85,29579,411,498,
1901,35,33,33,56,85,29607,410,497,
1902,35,33,33,55,85,29431,407,500,
1903,35,33,33,55,85,29384,407,498,
1904,35,33,33,55,84,29334,405,498,
1905,35,34,32,55,84,29229,386,469,
1906,33,31,31,52,80,27878,388,478,
1907,33,32,31,52,81,28020,389,473,
1908,34,32,31,52,81,28075,392,474,
1909,34,32,31,52,81,28145,391,476,
1910,35,33,31,54,80,28227,390,477,
1911,34,32,31,52,82,28218,390,477,
1912,34,32,31,53,81,28346,390,477,
1913,33,32,31,53,81,28430,389,478,
1914,36,32,32,53,81,28498,394,482,
1915,34,32,32,54,81,28504,393,482,
1916,34,32,33,53,81,28565,393,476,
1917,34,33,31,53,82,28608,392,482,
1918,34,33,32,53,83,28654,394,483,
1919,34,32,32,54,82,28936,400,487,
1920,34,32,32,53,84,29087,399,487,
1921,35,32,32,54,82,29024,395,490,
1922,34,33,32,54,84,29020,396,490,
1923,34,33,33,53,82,29025,415,509,
1924,36,34,34,56,85,30390,415,509,
1925,37,34,33,56,86,30430,417,509,
1926,36,34,33,56,86,30404,417,509,
1927,36,34,33,56,86,30458,417,506,
1928,35,33,33,56,86,30472,416,508,
1929,36,34,33,56,86,30508,416,508,
1930,36,34,34,56,86,30487,417,510,
1931,36,33,34,56,86,30356,420,508,
1932,36,33,33,57,87,29998,394,480,
1933,34,32,31,52,81,29039,414,508,
1934,36,35,34,57,86,30515,415,509,
1935,36,34,33,57,86,30595,413,510,
1936,36,34,34,57,86,30488,421,512,
1937,36,34,34,56,87,30599,416,510,
1938,35,34,33,57,86,30672,417,511,
1939,36,34,34,57,86,29555,397,482,
1940,34,32,32,53,81,29048,400,482,
1941,34,32,32,53,81,29510,396,481,
1942,34,32,32,53,82,29097,395,483,
1943,34,33,32,53,82,29197,422,514,
1944,38,34,34,57,86,29637,398,486,
1945,34,32,32,54,83,29412,395,486,
1946,34,33,32,54,82,29324,402,489,
1947,34,33,32,54,82,31301,436,541,
1948,38,35,35,63,92,32111,421,514,
1949,36,37,34,58,90,31909,438,529,
1950,37,35,35,58,90,31319,404,497,
1951,35,33,33,54,85,31451,426,522,
1952,37,35,34,58,88,31572,427,519,
1953,37,35,35,57,87,31415,423,516,
1954,36,35,34,58,87,31345,423,514,
1955,36,34,34,58,87,31426,426,516,
1956,36,34,34,57,87,31367,425,515,
1957,37,34,34,57,88,30135,398,488,
1958,35,33,33,54,83,30359,426,516,
1959,37,35,34,57,87,31516,426,519,
1960,36,34,34,58,87,31398,426,515,
1961,36,34,34,57,87,31442,426,517,
1962,37,34,34,57,88,29774,402,491,
1963,34,33,32,54,83,30458,427,516,
1964,36,34,34,57,87,30433,406,492,
1965,35,33,33,54,83,29856,399,491,
1966,34,33,32,55,83,29886,407,493,
1967,35,33,32,54,83,29965,425,518,
1968,36,35,34,58,88,31830,427,522,
1969,37,35,34,58,88,31038,403,490,
1970,34,33,32,54,83,30024,406,493,
1971,35,33,32,54,84,30085,405,496,
1972,35,33,33,55,83,30097,406,497,
1973,35,33,33,54,84,30723,430,523,
1974,37,35,34,58,89,32118,426,521,
1975,37,35,35,58,88,32033,429,522,
1976,37,35,35,58,88,31894,430,522,
1977,37,34,34,58,88,31886,427,520,
1978,36,35,34,58,88,30336,409,493,
1979,35,33,33,55,85,30395,405,499,
1980,35,33,32,55,83,30405,405,497,
1981,35,33,32,55,83,30436,408,497,
1982,35,33,33,54,83,30532,406,500,
1983,35,34,34,55,84,30685,434,526,
1984,38,35,34,58,88,32446,431,524,
1985,36,35,34,58,89,32451,435,526,
1986,38,35,34,58,88,32362,432,527,
1987,37,35,34,58,89,32297,432,528,
1988,37,35,35,59,89,32357,432,526,
1989,37,35,34,59,89,32261,428,527,
1990,37,35,35,58,88,32240,431,528,
1991,37,35,35,59,89,32270,433,524,
1992,37,34,35,59,89,32256,430,526,
1993,36,35,34,58,89,32344,430,526,
1994,36,35,35,58,89,32290,427,526,
1995,36,35,34,58,89,32255,430,528,
1996,37,35,35,58,89,32257,432,528,
1997,37,35,35,58,89,32365,432,529,
1998,36,35,35,58,89,32209,432,525,
1999,37,35,35,58,89,32363,433,526,
2000,37,35,35,59,89,32503,434,530,
